train_loss,val_loss,train accuracy,val accuracy
0.693294952304126,0.3635874504292515,"tensor(0.6995, device='cuda:0')",0.8468033775633294
0.2528687315517201,0.3794699323693939,"tensor(0.9084, device='cuda:0')",0.8584640128669079
