train_loss,val_loss,train accuracy,val accuracy
0.6999690604219477,0.5375602969285858,"tensor(0.7081, device='cuda:0')",0.8090068355448331
0.35312193568148287,0.3523953599463889,"tensor(0.8675, device='cuda:0')",0.854443104141536
0.24150222189241058,0.3250394199290628,"tensor(0.9146, device='cuda:0')",0.8709288299155609
0.18678491037558592,0.38873678615353296,"tensor(0.9335, device='cuda:0')",0.8729392842782469
0.14983731380430818,7.362237359557986,"tensor(0.9459, device='cuda:0')",0.6952151186168074
