train_loss,val_loss,train accuracy,val accuracy
1.1932808447161916,0.6726938046484421,"tensor(0.4264, device='cuda:0')",0.6690792119018898
0.6480698689011741,0.9630211943404855,"tensor(0.7110, device='cuda:0')",0.6980297547245677
0.4986804211859221,0.8017059462447594,"tensor(0.8016, device='cuda:0')",0.6248492159227985
0.4264430118713667,0.6643074739277344,"tensor(0.8347, device='cuda:0')",0.7957378367511058
0.37954230849446213,0.6288885683818188,"tensor(0.8476, device='cuda:0')",0.7736228387615601
0.325574584738538,0.6913461953313937,"tensor(0.8796, device='cuda:0')",0.7366304784881383
0.2993390986311833,0.51958336861584,"tensor(0.8887, device='cuda:0')",0.8206674708484117
0.22387732557050358,0.3616570182795035,"tensor(0.9177, device='cuda:0')",0.8717330116606353
0.21916120154038596,0.21952199058626778,"tensor(0.9178, device='cuda:0')",0.914756735022115
