Multiprocess type:  no
         4667601 function calls (4482113 primitive calls) in 3655.651 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       46    0.000    0.000    0.000    0.000 std.py:186(__format__)
      202    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:725(find_spec)
      204    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:176(cb)
      267    0.000    0.000    0.000    0.000 {built-in method time.time}
     1868    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      768    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:867(__exit__)
      445    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:389(parent)
        1    0.000    0.000    0.000    0.000 initialise.py:37(init)
       95    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.000    0.000 initialise.py:111(wrap_stream)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        2    0.000    0.000    0.000    0.000 ansitowin32.py:81(__init__)
       23    0.000    0.000    0.000    0.000 overrides.py:221(decorator)
        1    0.000    0.000    0.000    0.000 nanfunctions.py:1(<module>)
      768    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:863(__enter__)
       24    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:71(add_newdoc_for_scalar_type)
      716    0.000    0.000    0.000    0.000 sre_parse.py:172(append)
      618    0.000    0.000    0.000    0.000 _inspect.py:13(ismethod)
      840    0.000    0.000    0.000    0.000 sre_parse.py:160(__len__)
        3    0.000    0.000    0.000    0.000 argparse.py:1255(__init__)
       70    0.000    0.000    0.000    0.000 enum.py:75(__setitem__)
        1    0.000    0.000    0.000    0.000 arrayprint.py:1(<module>)
        4    0.000    0.000    0.000    0.000 argparse.py:2480(_get_formatter)
       14    0.000    0.000    0.000    0.000 re.py:223(split)
       45    0.000    0.000    0.000    0.000 {built-in method now}
      317    0.000    0.000    0.000    0.000 function_base.py:451(_needs_add_docstring)
        4    0.000    0.000    0.000    0.000 argparse.py:161(__init__)
       46    0.000    0.000    0.000    0.000 _inspect.py:140(formatargspec)
        2    0.000    0.000    0.000    0.000 genericpath.py:39(isdir)
      476    0.000    0.000    0.000    0.000 sre_parse.py:111(__init__)
        1    0.000    0.000    0.000    0.000 ast.py:1(<module>)
       36    0.000    0.000    0.000    0.000 getlimits.py:111(_float_to_str)
       48    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
       14    0.000    0.000    0.000    0.000 core.py:8222(__init__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:1(<module>)
        8    0.000    0.000    0.000    0.000 hashlib.py:79(__get_builtin_constructor)
       46    0.000    0.000    0.000    0.000 std.py:153(__init__)
       14    0.000    0.000    0.000    0.000 core.py:8227(getdoc)
        8    0.000    0.000    0.000    0.000 enum.py:200(<setcomp>)
      140    0.000    0.000    0.000    0.000 sre_compile.py:423(_simple)
      153    0.000    0.000    0.000    0.000 {built-in method _imp._fix_co_filename}
      449    0.000    0.000    0.000    0.000 sre_parse.py:286(tell)
     1524    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      614    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _globals.py:1(<module>)
      618    0.000    0.000    0.000    0.000 _inspect.py:26(isfunction)
       35    0.000    0.000    0.000    0.000 enum.py:938(__and__)
     1524    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      153    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:516(_check_name_wrapper)
       39    0.000    0.000    0.000    0.000 {built-in method _ctypes.POINTER}
       24    0.000    0.000    0.000    0.000 sre_compile.py:411(_mk_bitmap)
       26    0.000    0.000    0.000    0.000 core.py:921(__init__)
        1    0.000    0.000    0.000    0.000 ansi.py:2(<module>)
       93    0.000    0.000    0.000    0.000 os.py:670(__getitem__)
       97    0.000    0.000    0.000    0.000 sre_parse.py:432(_uniq)
     2726    0.000    0.000    0.000    0.000 mark_label.py:144(<lambda>)
        1    0.000    0.000    0.000    0.000 tempfile.py:1(<module>)
        1    0.000    0.000    0.000    0.000 arraysetops.py:1(<module>)
      614    0.000    0.000    0.000    0.000 _inspect.py:41(iscode)
        4    0.000    0.000    0.000    0.000 textwrap.py:414(dedent)
        1    0.000    0.000    0.000    0.000 _exceptions.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:34(envwrap)
       42    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:167(_path_isabs)
        1    0.000    0.000    0.000    0.000 opcode.py:2(<module>)
        1    0.000    0.000    0.000    0.000 numbers.py:4(<module>)
      314    0.000    0.000    0.000    0.000 {method 'replace' of 'code' objects}
      205    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
      154    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:35(_new_module)
      124    0.000    0.000    0.000    0.000 sre_compile.py:249(_compile_charset)
      105    0.000    0.000    0.000    0.000 sre_parse.py:355(_escape)
     1624    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
      409    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 utils.py:72(<dictcomp>)
        1    0.000    0.000    0.000    0.000 utils.py:75(wrap)
       49    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
     1124    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       50    0.000    0.000    0.000    0.000 _internal.py:869(_ufunc_doc_signature_formatter)
        1    0.000    0.000    0.000    0.000 getlimits.py:1(<module>)
      182    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:800(find_spec)
        2    0.000    0.000    0.000    0.000 winterm.py:178(enable_vt_processing)
      108    0.000    0.000    0.000    0.000 enum.py:631(__new__)
        1    0.000    0.000    0.000    0.000 inspect.py:3103(signature)
        1    0.000    0.000    0.000    0.000 std.py:689(_decr_instances)
       27    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
       18    0.000    0.000    0.000    0.000 {built-in method builtins.any}
        1    0.000    0.000    0.000    0.000 inspect.py:2851(from_callable)
        4    0.000    0.000    0.000    0.000 win32.py:114(winapi_test)
        1    0.000    0.000    0.000    0.000 inspect.py:2218(_signature_from_callable)
        1    0.000    0.000    0.000    0.000 shared_memory.py:1(<module>)
      204    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:342(__init__)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:362(_get_scalar_type_map)
        1    0.000    0.000    0.000    0.000 argparse.py:1767(parse_args)
        1    0.000    0.000    0.000    0.000 argparse.py:1774(parse_known_args)
        1    0.000    0.000    0.000    0.000 ctypeslib.py:373(<dictcomp>)
        1    0.000    0.000    0.000    0.000 subprocess.py:10(<module>)
        1    0.000    0.000    0.000    0.000 chebyshev.py:1(<module>)
       18    0.000    0.000    0.000    0.000 core.py:997(__init__)
       79    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 _monitor.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2124(_signature_from_function)
       12    0.000    0.000    0.000    0.000 win32.py:115(<genexpr>)
       65    0.000    0.000    0.000    0.000 _collections_abc.py:742(__iter__)
      460    0.000    0.000    0.000    0.000 {built-in method from_bytes}
        1    0.000    0.000    0.000    0.000 argparse.py:1809(_parse_known_args)
        5    0.000    0.000    0.000    0.000 enum.py:932(__or__)
      330    0.000    0.000    0.000    0.000 functools.py:64(wraps)
        8    0.000    0.000    0.000    0.000 win32.py:108(_winapi_test)
        1    0.000    0.000    0.000    0.000 core.py:6527(__new__)
      126    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        4    0.000    0.000    0.000    0.000 re.py:203(sub)
       45    0.000    0.000    0.000    0.000 {method 'tolist' of 'numpy.ndarray' objects}
      389    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:64(_relax_case)
      100    0.000    0.000    0.000    0.000 enum.py:417(__setattr__)
        1    0.000    0.000    0.000    0.000 stride_tricks.py:1(<module>)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:406(spec_from_loader)
        1    0.000    0.000    0.000    0.000 _iotools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 utils.py:296(_screen_shape_windows)
        8    0.000    0.000    0.000    0.000 enum.py:143(__prepare__)
       12    0.000    0.000    0.000    0.000 datetime.py:488(__new__)
        3    0.000    0.000    0.000    0.000 ansi.py:26(__init__)
        1    0.000    0.000    0.000    0.000 base64.py:3(<module>)
        1    0.000    0.000    0.000    0.000 contextlib.py:72(inner)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1571(_array_str_implementation)
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1148(__init__)
      416    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 std.py:1287(fp_write)
      342    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.add_docstring}
       56    0.000    0.000    0.000    0.000 sre_parse.py:84(opengroup)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:94(_add_aliases)
        6    0.000    0.000    0.000    0.000 numeric.py:2536(extend_all)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getwindowsversion}
       49    0.000    0.000    0.000    0.000 {method 'release' of '_multiprocessing.SemLock' objects}
       24    0.000    0.000    0.000    0.000 sre_compile.py:413(<listcomp>)
        4    0.000    0.000    0.000    0.000 {built-in method nt.putenv}
       19    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1578(<setcomp>)
        1    0.000    0.000    0.000    0.000 records.py:1(<module>)
        1    0.000    0.000    0.000    0.000 argparse.py:1877(consume_optional)
        3    0.000    0.000    0.000    0.000 enum.py:889(_missing_)
        2    0.000    0.000    0.000    0.000 encoder.py:204(iterencode)
       97    0.000    0.000    0.000    0.000 os.py:740(encodekey)
      615    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        3    0.000    0.000    0.000    0.000 enum.py:899(_create_pseudo_member_)
       36    0.000    0.000    0.000    0.000 getlimits.py:91(_float_to_float)
        1    0.000    0.000    0.000    0.000 struct.py:3(<module>)
       18    0.000    0.000    0.000    0.000 arrayprint.py:506(wrapper)
      342    0.000    0.000    0.000    0.000 {method 'strip' of 'str' objects}
       35    0.000    0.000    0.000    0.000 sre_parse.py:224(__init__)
        1    0.000    0.000    0.000    0.000 histograms.py:1(<module>)
       97    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        1    0.000    0.000    0.000    0.000 {function SeedSequence.generate_state at 0x0000016E6FA66670}
      314    0.000    0.000    0.000    0.000 overrides.py:128(array_function_dispatch)
        1    0.000    0.000    0.000    0.000 utf_8.py:33(getregentry)
        1    0.000    0.000    0.000    0.000 synchronize.py:186(__init__)
        1    0.000    0.000    0.000    0.000 mixins.py:1(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:50(__init__)
      203    0.000    0.000    0.000    0.000 socket.py:81(<lambda>)
      933    0.000    0.000    0.000    0.000 {method 'lstrip' of 'str' objects}
        6    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        1    0.000    0.000    0.000    0.000 std.py:441(status_printer)
      153    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:999(__init__)
        1    0.000    0.000    0.000    0.000 core.py:2697(MaskedArray)
        3    0.000    0.000    0.000    0.000 tokenize.py:83(_all_string_prefixes)
        1    0.000    0.000    0.000    0.000 contextvars.py:1(<module>)
        6    0.000    0.000    0.000    0.000 gettext.py:212(_expand_lang)
        1    0.000    0.000    0.000    0.000 argparse.py:2084(_match_argument)
      205    0.000    0.000    0.000    0.000 socket.py:91(<lambda>)
        3    0.000    0.000    0.000    0.000 enum.py:978(_decompose)
      202    0.000    0.000    0.000    0.000 socket.py:76(<lambda>)
      204    0.000    0.000    0.000    0.000 socket.py:86(<lambda>)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:58(bitname)
      182    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        1    0.000    0.000    0.000    0.000 _polybase.py:1(<module>)
    24/14    0.000    0.000    0.000    0.000 abc.py:100(__subclasscheck__)
      288    0.000    0.000    0.000    0.000 {built-in method builtins.divmod}
        1    0.000    0.000    0.000    0.000 hermite.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2808(__new__)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:9(<module>)
        1    0.000    0.000    0.000    0.000 synchronize.py:114(_make_name)
       17    0.000    0.000    0.000    0.000 _collections_abc.py:657(get)
       22    0.000    0.000    0.000    0.000 enum.py:532(_get_mixins_)
    36/30    0.000    0.000    0.000    0.000 sre_compile.py:461(_get_literal_prefix)
    24/14    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
       60    0.000    0.000    0.000    0.000 {built-in method nt.getcwd}
        1    0.000    0.000    0.000    0.000 hermite_e.py:1(<module>)
       46    0.000    0.000    0.000    0.000 utils.py:107(__init__)
       46    0.000    0.000    0.000    0.000 std.py:167(colour)
       14    0.000    0.000    0.000    0.000 {method 'split' of 're.Pattern' objects}
        2    0.000    0.000    0.000    0.000 os.py:678(__setitem__)
        1    0.000    0.000    0.000    0.000 legendre.py:1(<module>)
       79    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      4/3    0.000    0.000    0.000    0.000 {method 'view' of 'numpy.ndarray' objects}
        1    0.000    0.000    0.000    0.000 ufunclike.py:1(<module>)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tempfile.py:144(__next__)
      225    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 getlimits.py:32(MachArLike)
        1    0.000    0.000    0.000    0.000 laguerre.py:1(<module>)
       14    0.000    0.000    0.000    0.000 core.py:8239(_replace_return_type)
      845    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        8    0.000    0.000    0.000    0.000 enum.py:579(_find_new_)
       11    0.000    0.000    0.000    0.000 abc.py:89(register)
        1    0.000    0.000    0.000    0.000 mixins.py:59(NDArrayOperatorsMixin)
      648    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
       35    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
       12    0.000    0.000    0.000    0.000 __init__.py:383(__getattr__)
      183    0.000    0.000    0.000    0.000 sre_parse.py:81(groups)
       50    0.000    0.000    0.000    0.000 ntpath.py:34(_get_bothseps)
        1    0.000    0.000    0.000    0.000 _endian.py:1(<module>)
        1    0.000    0.000    0.000    0.000 core.py:2589(MaskedIterator)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:754(exec_module)
       38    0.000    0.000    0.000    0.000 sre_parse.py:295(_class_escape)
        3    0.000    0.000    0.000    0.000 __init__.py:339(__init__)
        3    0.000    0.000    0.000    0.000 win32.py:170(GetConsoleMode)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        4    0.000    0.000    0.000    0.000 __init__.py:43(normalize_encoding)
       90    0.000    0.000    0.000    0.000 {built-in method _operator.index}
       11    0.000    0.000    0.000    0.000 {built-in method _abc._abc_register}
        1    0.000    0.000    0.000    0.000 einsumfunc.py:1(<module>)
        1    0.000    0.000    0.000    0.000 _datasource.py:1(<module>)
      332    0.000    0.000    0.000    0.000 {method 'partition' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _string_helpers.py:1(<module>)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
       28    0.000    0.000    0.000    0.000 inspect.py:2489(__init__)
        2    0.000    0.000    0.000    0.000 threading.py:761(__init__)
        5    0.000    0.000    0.000    0.000 contextlib.py:211(contextmanager)
        1    0.000    0.000    0.000    0.000 helper.py:1(<module>)
       18    0.000    0.000    0.000    0.000 arrayprint.py:1564(_guarded_repr_or_str)
        4    0.000    0.000    0.000    0.000 shutil.py:1320(get_terminal_size)
        2    0.000    0.000    0.000    0.000 core.py:2966(__array_finalize__)
       52    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 __config__.py:3(<module>)
        1    0.000    0.000    0.000    0.000 winterm.py:28(WinTerm)
        1    0.000    0.000    0.000    0.000 umath.py:1(<module>)
        1    0.000    0.000    0.000    0.000 threading.py:1262(__init__)
        1    0.000    0.000    0.000    0.000 token.py:1(<module>)
        6    0.000    0.000    0.000    0.000 locale.py:384(normalize)
        3    0.000    0.000    0.000    0.000 enum.py:997(<listcomp>)
        2    0.000    0.000    0.000    0.000 __init__.py:440(__getattr__)
        1    0.000    0.000    0.000    0.000 arraypad.py:1(<module>)
      144    0.000    0.000    0.000    0.000 sre_parse.py:168(__setitem__)
       42    0.000    0.000    0.000    0.000 {built-in method nt._path_splitroot}
       13    0.000    0.000    0.000    0.000 _dtype_ctypes.py:100(dtype_from_ctypes_type)
       22    0.000    0.000    0.000    0.000 enum.py:543(_find_data_type)
        6    0.000    0.000    0.000    0.000 core.py:1146(__init__)
        2    0.000    0.000    0.000    0.000 os.py:684(__delitem__)
        2    0.000    0.000    0.000    0.000 codecs.py:186(__init__)
       36    0.000    0.000    0.000    0.000 getlimits.py:24(_fr1)
        1    0.000    0.000    0.000    0.000 _asarray.py:1(<module>)
        1    0.000    0.000    0.000    0.000 opcode.py:37(<listcomp>)
        2    0.000    0.000    0.000    0.000 argparse.py:1388(add_argument_group)
        1    0.000    0.000    0.000    0.000 memmap.py:1(<module>)
       12    0.000    0.000    0.000    0.000 __init__.py:390(__getitem__)
      144    0.000    0.000    0.000    0.000 {built-in method builtins.abs}
        1    0.000    0.000    0.000    0.000 os.py:42(_get_exports_list)
        8    0.000    0.000    0.000    0.000 _ufunc_config.py:33(seterr)
        1    0.000    0.000    0.000    0.000 _string_helpers.py:9(<listcomp>)
       52    0.000    0.000    0.000    0.000 _add_newdocs.py:6753(refer_to_array_attribute)
       28    0.000    0.000    0.000    0.000 {method 'expandtabs' of 'str' objects}
       70    0.000    0.000    0.000    0.000 enum.py:22(_is_dunder)
        9    0.000    0.000    0.000    0.000 overrides.py:23(set_array_function_like_doc)
       70    0.000    0.000    0.000    0.000 enum.py:33(_is_sunder)
        1    0.000    0.000    0.000    0.000 tempfile.py:133(rng)
       16    0.000    0.000    0.000    0.000 _type_aliases.py:44(_bits_of)
        1    0.000    0.000    0.000    0.000 __init__.py:261(_reset_cache)
       20    0.000    0.000    0.000    0.000 {built-in method _imp.exec_builtin}
        2    0.000    0.000    0.000    0.000 argparse.py:1567(__init__)
        2    0.000    0.000    0.000    0.000 encoder.py:104(__init__)
        3    0.000    0.000    0.000    0.000 random.py:94(__init__)
        2    0.000    0.000    0.000    0.000 os.py:726(<lambda>)
        1    0.000    0.000    0.000    0.000 polyutils.py:1(<module>)
        1    0.000    0.000    0.000    0.000 inspect.py:2428(_ParameterKind)
       70    0.000    0.000    0.000    0.000 sre_compile.py:595(isstring)
        1    0.000    0.000    0.000    0.000 token.py:74(<dictcomp>)
       44    0.000    0.000    0.000    0.000 multiarray.py:345(where)
       48    0.000    0.000    0.000    0.000 enum.py:12(_is_descriptor)
       99    0.000    0.000    0.000    0.000 os.py:734(check_str)
       42    0.000    0.000    0.000    0.000 getlimits.py:101(_float_conv)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:430(__enter__)
        1    0.000    0.000    0.000    0.000 wintypes.py:143(WIN32_FIND_DATAA)
        2    0.000    0.000    0.000    0.000 random.py:123(seed)
       48    0.000    0.000    0.000    0.000 re.py:270(escape)
       35    0.000    0.000    0.000    0.000 sre_parse.py:921(fix_flags)
        1    0.000    0.000    0.000    0.000 __init__.py:47(create_string_buffer)
        8    0.000    0.000    0.000    0.000 sre_parse.py:267(getuntil)
       72    0.000    0.000    0.000    0.000 {method 'copy' of 'numpy.ndarray' objects}
       61    0.000    0.000    0.000    0.000 _inspect.py:144(<lambda>)
       93    0.000    0.000    0.000    0.000 _inspect.py:131(strseq)
        1    0.000    0.000    0.000    0.000 numerictypes.py:588(_register_types)
      401    0.000    0.000    0.000    0.000 {built-in method builtins.globals}
        1    0.000    0.000    0.000    0.000 core.py:3115(view)
       22    0.000    0.000    0.000    0.000 sre_compile.py:492(_get_charset_prefix)
       13    0.000    0.000    0.000    0.000 mixins.py:44(_numeric_methods)
        1    0.000    0.000    0.000    0.000 gui.py:1(<module>)
       14    0.000    0.000    0.000    0.000 __init__.py:141(_check_size)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(_requires_builtin_wrapper)
       82    0.000    0.000    0.000    0.000 overrides.py:121(decorator)
        1    0.000    0.000    0.000    0.000 inspect.py:2772(__init__)
       85    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        3    0.000    0.000    0.000    0.000 locale.py:350(_replace_encoding)
      197    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
        2    0.000    0.000    0.000    0.000 core.py:6721(__init__)
        3    0.000    0.000    0.000    0.000 __init__.py:498(PYFUNCTYPE)
        2    0.000    0.000    0.000    0.000 __init__.py:75(CFUNCTYPE)
        3    0.000    0.000    0.000    0.000 _weakrefset.py:58(__iter__)
        7    0.000    0.000    0.000    0.000 core.py:2544(_arraymethod)
      152    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1465(<genexpr>)
        1    0.000    0.000    0.000    0.000 winterm.py:30(__init__)
        4    0.000    0.000    0.000    0.000 _collections_abc.py:664(__contains__)
        1    0.000    0.000    0.000    0.000 _type_aliases.py:211(_set_array_types)
        3    0.000    0.000    0.000    0.000 threading.py:505(__init__)
        1    0.000    0.000    0.000    0.000 core.py:6545(__array_finalize__)
       35    0.000    0.000    0.000    0.000 sre_parse.py:76(__init__)
       84    0.000    0.000    0.000    0.000 {method 'translate' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _globals.py:93(_CopyMode)
       46    0.000    0.000    0.000    0.000 utils.py:111(__format__)
       52    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
       36    0.000    0.000    0.000    0.000 getlimits.py:16(_fr0)
        2    0.000    0.000    0.000    0.000 contextlib.py:71(__call__)
       82    0.000    0.000    0.000    0.000 overrides.py:110(set_module)
        1    0.000    0.000    0.000    0.000 linalg.py:74(_determine_error_states)
        1    0.000    0.000    0.000    0.000 _polybase.py:18(ABCPolyBase)
       68    0.000    0.000    0.000    0.000 sre_compile.py:65(_combine_flags)
        9    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        1    0.000    0.000    0.000    0.000 {built-in method mkl._py_mkl_service.get_version}
        1    0.000    0.000    0.000    0.000 __future__.py:1(<module>)
        2    0.000    0.000    0.000    0.000 ansitowin32.py:49(isatty)
        1    0.000    0.000    0.000    0.000 _machar.py:1(<module>)
        3    0.000    0.000    0.000    0.000 sre_compile.py:416(_bytes_to_codes)
        2    0.000    0.000    0.000    0.000 {function Random.seed at 0x0000016E6FABBAF0}
      153    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1024(get_filename)
        1    0.000    0.000    0.000    0.000 datetime.py:2181(timezone)
        1    0.000    0.000    0.000    0.000 std.py:682(_get_free_pos)
        1    0.000    0.000    0.000    0.000 arrayterator.py:1(<module>)
       31    0.000    0.000    0.000    0.000 signal.py:10(<lambda>)
        1    0.000    0.000    0.000    0.000 tempfile.py:147(<listcomp>)
        4    0.000    0.000    0.000    0.000 argparse.py:1747(_add_action)
        2    0.000    0.000    0.000    0.000 weakref.py:102(__init__)
        1    0.000    0.000    0.000    0.000 numerictypes.py:440(_construct_lookups)
       39    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:83(<genexpr>)
      138    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        8    0.000    0.000    0.000    0.000 enum.py:522(_check_for_existing_members)
        1    0.000    0.000    0.000    0.000 format.py:1(<module>)
        2    0.000    0.000    0.000    0.000 functools.py:525(decorating_function)
        3    0.000    0.000    0.000    0.000 datetime.py:1567(__new__)
        1    0.000    0.000    0.000    0.000 win32.py:118(GetConsoleScreenBufferInfo)
       36    0.000    0.000    0.000    0.000 _string_helpers.py:16(english_lower)
      120    0.000    0.000    0.000    0.000 opcode.py:39(def_op)
       97    0.000    0.000    0.000    0.000 __init__.py:385(<genexpr>)
        4    0.000    0.000    0.000    0.000 argparse.py:1589(_add_action)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:54(_get_platform_and_machine)
       45    0.000    0.000    0.000    0.000 fromnumeric.py:1888(_nonzero_dispatcher)
        1    0.000    0.000    0.000    0.000 win32.py:177(SetConsoleMode)
      288    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
      257    0.000    0.000    0.000    0.000 hmac.py:17(<genexpr>)
        8    0.000    0.000    0.000    0.000 random.py:285(choice)
      153    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:834(create_module)
       78    0.000    0.000    0.000    0.000 _internal.py:880(<genexpr>)
        1    0.000    0.000    0.000    0.000 pickle.py:1136(_Unpickler)
        1    0.000    0.000    0.000    0.000 <__array_function__ internals>:177(concatenate)
        1    0.000    0.000    0.000    0.000 _version.py:1(<module>)
        1    0.000    0.000    0.000    0.000 ntpath.py:524(abspath)
       97    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 _version.py:20(get_versions)
        1    0.000    0.000    0.000    0.000 _add_newdocs_scalars.py:18(numeric_type_aliases)
      100    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      133    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        7    0.000    0.000    0.000    0.000 getlimits.py:668(__init__)
      257    0.000    0.000    0.000    0.000 hmac.py:18(<genexpr>)
        3    0.000    0.000    0.000    0.000 threading.py:222(__init__)
        1    0.000    0.000    0.000    0.000 numeric.py:150(ones)
        4    0.000    0.000    0.000    0.000 std.py:110(__enter__)
        2    0.000    0.000    0.000    0.000 datetime.py:661(__neg__)
       30    0.000    0.000    0.000    0.000 _type_aliases.py:203(_add_array_type)
        4    0.000    0.000    0.000    0.000 {built-in method nt.get_terminal_size}
        1    0.000    0.000    0.000    0.000 _weakrefset.py:106(remove)
       24    0.000    0.000    0.000    0.000 numerictypes.py:513(_scalar_type_key)
       37    0.000    0.000    0.000    0.000 argparse.py:1308(register)
        1    0.000    0.000    0.000    0.000 wintypes.py:155(WIN32_FIND_DATAW)
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
        1    0.000    0.000    0.000    0.000 _pytesttester.py:1(<module>)
        1    0.000    0.000    0.000    0.000 pathlib.py:120(_WindowsFlavour)
        3    0.000    0.000    0.000    0.000 ufunclike.py:58(_fix_and_maybe_deprecate_out_named_y)
        4    0.000    0.000    0.000    0.000 _ufunc_config.py:435(__exit__)
        1    0.000    0.000    0.000    0.000 polynomial.py:1472(Polynomial)
       38    0.000    0.000    0.000    0.000 ansi.py:12(code_to_chars)
       58    0.000    0.000    0.000    0.000 sre_compile.py:453(_get_iscased)
       63    0.000    0.000    0.000    0.000 abc.py:7(abstractmethod)
        1    0.000    0.000    0.000    0.000 __init__.py:2018(getLogger)
        4    0.000    0.000    0.000    0.000 std.py:113(__exit__)
        4    0.000    0.000    0.000    0.000 argparse.py:1478(_get_optional_kwargs)
        9    0.000    0.000    0.000    0.000 enum.py:1015(_power_of_two)
        1    0.000    0.000    0.000    0.000 pathlib.py:629(PurePath)
        1    0.000    0.000    0.000    0.000 codecs.py:94(__new__)
        4    0.000    0.000    0.000    0.000 argparse.py:1398(_add_action)
